Energy supply [PWh];LCOE_Uniform discount rate [$/MWh];Energy supply [PWh];LCOE_Country-specific discount rate [$/MWh];World demand [PWh]
51.1358092;13.52598754;40.35098747;16.25736405;
51.15092776;13.52620484;40.39061164;16.25750196;
51.16962356;13.52743452;40.39845118;16.26180425;
51.18485194;13.52864149;40.41391418;16.26261261;
51.20283727;13.52864987;40.41937874;16.26268565;
51.2040201;13.53163196;40.62985503;16.26465937;
51.20683282;13.53556658;40.74164012;16.27424915;
51.23067784;13.5371216;40.74177277;16.27669661;
51.23128838;13.54165043;40.7546659;16.27777769;
51.23133733;13.54172576;40.78182791;16.27852913;
51.25556757;13.55075413;40.78682599;16.28349391;
51.25610593;13.55103618;40.7898277;16.28401228;
51.25722163;13.56489909;40.7899236;16.2900304;
51.25722532;13.57047457;40.80222371;16.29279781;
51.2592635;13.583957;40.80246061;16.29789987;
51.26071653;13.59671041;40.87618997;16.30665578;
51.26198278;13.59938533;40.8817779;16.31056687;
51.2619951;13.60033598;41.12830956;16.31783267;
51.26449042;13.6098072;41.12934465;16.31998521;
51.26617538;13.61370182;41.17381326;16.32017852;
51.27677511;13.62317022;41.17382135;16.32264888;
51.28212512;13.62465169;41.28224882;16.33427781;
51.30868024;13.62848464;41.28227273;16.33697014;
51.3749454;13.6295737;41.31445313;16.33930253;
51.42926;13.62999093;41.31445633;16.34457458;
51.46305375;13.63045443;41.33464048;16.34578568;
51.58699104;13.63170811;41.3443003;16.34790432;
51.59845697;13.63189356;41.3464227;16.35289678;
51.61341086;13.63426282;41.35051198;16.3541074;
51.64260339;13.63478754;41.35503013;16.35435757;
51.75438849;13.63568831;41.35517067;16.35480678;
51.79779658;13.63680331;41.35518298;16.35667222;
51.87026623;13.6383406;41.35563805;16.37213288;
51.89767663;13.63840975;41.3556727;16.37291112;
52.05908859;13.63861398;41.35567516;16.37340743;
52.06037597;13.6387996;41.38946034;16.3768357;
52.08397263;13.63933317;41.389556;16.37842778;
52.1096282;13.63956829;41.38959697;16.38422955;
52.65483188;13.63974442;41.40047797;16.38450248;
52.75692979;13.64060782;41.4011034;16.39629265;
52.82443957;13.64174925;41.42049462;16.39908754;
52.97027603;13.64247854;41.44990281;16.40378121;
52.99335871;13.64253634;41.45017238;16.40441488;
53.14106593;13.64259665;41.45019098;16.40519714;
53.21240596;13.64262612;41.53527195;16.40717186;
53.23814455;13.64279083;41.7148722;16.40781552;
53.35930528;13.64339603;42.01003335;16.41349509;
53.40812507;13.64377362;42.03902542;16.41488253;
53.56812417;13.64382827;42.05374028;16.41490222;
53.61432723;13.64385411;42.05374265;16.41664177;
53.92251578;13.64447713;42.05655637;16.41777699;
53.97320152;13.64525816;42.08151971;16.42485142;
54.16387023;13.6460015;42.08152404;16.42514172;
54.20785122;13.646374;42.13374541;16.42525299;
54.24282883;13.64703186;42.41836793;16.43235028;
54.29372956;13.64751499;42.44418157;16.4342773;
54.35102166;13.64972151;42.46091426;16.43689759;
54.41149917;13.65152043;42.49434856;16.43760742;
54.49513358;13.65259298;42.5080517;16.43817407;
54.49828861;13.65331903;42.51046488;16.4440171;
54.53526707;13.6539731;42.51055903;16.44860116;
54.63171082;13.65413754;42.51066981;16.45158916;
54.63435385;13.65793136;42.53176148;16.45825471;
54.64707828;13.65795986;42.53178848;16.47078504;
54.68466634;13.66065768;42.53195624;16.47175138;
54.68632271;13.66110865;42.53698174;16.48428842;
54.68983508;13.66806594;42.53698419;16.48465823;
54.6991082;13.6697348;42.53700886;16.48829503;
54.72004885;13.67119245;42.5382519;16.49236576;
54.72303927;13.67625759;42.5395859;16.49443919;
54.72489619;13.68705204;42.54222488;16.4986711;
54.72493311;13.69248513;42.55054006;16.50151145;
54.7298913;13.69248513;42.5794359;16.50534362;
54.73344513;13.69631112;42.57943825;16.50948628;
54.73344877;13.71620999;42.6085334;16.51094038;
54.73692691;13.71775925;42.60871673;16.51137565;
54.739171;13.72140594;42.61004534;16.51167381;
54.73919064;13.72301569;42.70595934;16.5126546;
54.7397679;13.7306996;42.70598564;16.51443832;
54.76342807;13.74644525;42.70600218;16.5149318;
54.77075199;13.75076011;42.70863539;16.51580784;
54.84023424;13.75145385;42.71082824;16.51776412;
54.9275297;13.75645822;42.78994162;16.51985126;
54.95402698;13.75858589;42.78994384;16.52380518;
54.99110643;13.75939041;43.14961636;16.52437271;
54.99470323;13.76194299;43.14963498;16.52989881;
55.0469246;13.76220975;43.15134563;16.53220641;
55.11521273;13.76418358;43.15150649;16.54521422;
55.12013436;13.76540214;43.15151276;16.5453299;
55.16710757;13.76545217;43.15152239;16.5464182;
55.34135992;13.76644902;43.32908668;16.54896206;
55.41715413;13.76806226;43.3291354;16.55430133;
55.49845257;13.7685176;43.32913783;16.55430879;
55.53344396;13.76889442;43.34579218;16.56075951;
55.56718581;13.76892022;43.35999162;16.56137468;
55.83372707;13.76980779;43.36118037;16.56344856;
55.83389245;13.76983478;43.39977447;16.56665471;
55.84852929;13.770827;43.40160861;16.56801371;
55.95761087;13.77125661;43.45408101;16.57151186;
56.10012534;13.77133294;43.59952397;16.57853924;
56.16008901;13.77172613;43.61076027;16.58023145;
56.17950277;13.77176871;43.61360028;16.58356177;
56.20934969;13.77189868;43.68575272;16.59084126;
56.34005465;13.77202493;43.68576576;16.59184531;
56.36428561;13.77277243;43.68872564;16.59335651;
56.48327148;13.77350128;43.68885094;16.59341137;
56.92449966;13.77415571;43.69023874;16.59548315;
56.95842562;13.77417924;43.69024189;16.59665023;
57.08000529;13.77508197;43.72061251;16.59717241;
57.1423572;13.77591572;43.75146053;16.59874622;
57.17092881;13.77732442;43.93880962;16.60153347;
57.17335396;13.77885658;43.9918623;16.60171321;
57.17414147;13.7794998;43.9918791;16.60182201;
57.34517502;13.7795488;43.99190223;16.60264917;
57.37280353;13.78083315;44.01007118;16.60395858;
57.39292323;13.78147491;44.23799782;16.60477429;
57.55034121;13.78149475;44.2380025;16.60574179;
57.59468638;13.78172434;44.30657001;16.61375265;
57.63790812;13.78181965;44.32934178;16.62030902;
57.69443627;13.78263897;44.37222729;16.62072552;
57.73038115;13.78276892;44.37223129;16.62387273;
57.76409302;13.78333326;44.37303204;16.62964686;
57.80171477;13.78434768;44.37303408;16.64990346;
57.80810037;13.78715149;44.37426452;16.65225061;
57.91568765;13.78782047;44.37593565;16.65288943;
57.92560667;13.78994142;44.37593808;16.65602837;
57.9274225;13.79069001;44.37625139;16.66439771;
57.93040107;13.79381301;44.37940637;16.66469124;
57.93054897;13.7961392;44.40318551;16.66581553;
57.93097626;13.79662783;44.41355181;16.6665341;
57.93120824;13.79675189;44.41623585;16.6673931;
57.93603534;13.79835902;44.41626222;16.67253111;
57.94712176;13.80031384;44.41626743;16.67318894;
57.94712955;13.80070485;44.41905171;16.67466358;
57.95130438;13.80423823;44.41905426;16.67478503;
57.95271578;13.80601452;44.41909694;16.67514504;
57.95653684;13.80904678;44.42210547;16.6773839;
57.96025724;13.81628158;44.42210969;16.67936868;
57.96026933;13.81772556;44.42211698;16.68340887;
57.96163927;13.81935601;44.42212627;16.68961371;
57.96260136;13.82553528;44.46033682;16.69496991;
57.96279871;13.8270717;44.46084391;16.69599344;
57.96948556;13.83808358;44.57018368;16.69871481;
57.97358432;13.84047593;44.57025612;16.69914551;
57.97597237;13.84565914;44.57106193;16.70262675;
57.97737401;13.85153024;44.59915339;16.70349057;
57.98676289;13.87368087;44.59924412;16.70381949;
57.98929202;13.87482534;44.60339046;16.70729259;
57.9917929;13.88595432;44.60339533;16.71246806;
58.00131589;13.88603166;44.70770427;16.71305835;
58.00334447;13.88733225;44.74369197;16.71477617;
58.02505412;13.89515929;44.74370091;16.71530814;
58.03440184;13.89525718;44.74401251;16.71628346;
58.074026;13.89757869;45.07307482;16.72142697;
58.2127572;13.89813439;45.07399052;16.72267093;
58.31344544;13.89896399;45.07400102;16.72449009;
58.33363987;13.89916921;45.07798025;16.72501927;
58.415723;13.89966575;45.07798191;16.72872893;
58.45765624;13.90032871;45.07798628;16.72915792;
58.45880855;13.90067464;45.07858657;16.735298;
58.45887187;13.90067464;45.08610701;16.73915558;
58.46146944;13.90147442;45.08617956;16.73932902;
58.70389203;13.90173188;45.10117556;16.74182247;
58.76718903;13.90457012;45.10886387;16.7423169;
58.8922829;13.90548352;45.11852089;16.74370417;
58.90583281;13.90581939;45.11854699;16.74594767;
58.9715786;13.90593674;45.11857052;16.74927883;
59.03127862;13.9063466;45.11925677;16.751818;
59.12236481;13.90665266;45.17664066;16.75299493;
59.18955502;13.90704047;45.2305147;16.7532382;
59.19257234;13.9071767;45.27644134;16.75324986;
59.34993738;13.90728018;45.27648304;16.754357;
59.363469;13.90730522;45.45839325;16.75481708;
59.3970117;13.9073794;45.47235763;16.75546831;
59.5871514;13.90742564;45.47625595;16.75789336;
59.80824911;13.90928681;45.47628331;16.75898799;
59.86130179;13.91006029;45.47629311;16.7599491;
59.90906014;13.91032554;45.49947367;16.76515113;
60.05804937;13.91087009;45.49947982;16.7654933;
60.22014875;13.91122979;45.51910747;16.7666126;
60.25822577;13.91209158;45.55084658;16.7685505;
60.25951888;13.91234064;45.55087854;16.77358376;
60.3056602;13.91303424;45.55825044;16.77400179;
60.36494565;13.91315684;45.56053759;16.77468851;
60.45052487;13.91339566;45.56078516;16.77473774;
61.05364234;13.91386932;45.67257125;16.77484781;
61.09870796;13.91453999;45.71317147;16.77508139;
61.12586997;13.91555358;45.71317972;16.77625426;
61.13133906;13.91582151;45.72249882;16.78063439;
61.16508715;13.91641985;45.72250849;16.78936744;
61.20859646;13.9171813;45.7225936;16.79041609;
61.22392686;13.91791665;45.73772274;16.79914138;
61.29501789;13.91797532;45.76312945;16.79964541;
61.32970086;13.91900244;45.96394933;16.8004543;
61.37707969;13.9207795;45.97289533;16.80156225;
61.42382816;13.92509201;45.97289765;16.80311734;
61.4402378;13.92673899;46.09243194;16.80574993;
61.44069688;13.92702727;46.09243622;16.81140103;
61.44077425;13.92716291;46.0952777;16.81554791;
61.45965358;13.92716596;46.09568178;16.81665296;
61.46245124;13.92776864;46.09568398;16.8221001;
61.50822059;13.93460285;46.09969195;16.82903901;
61.50822418;13.93549023;46.09969974;16.83027644;
61.51115374;13.93783839;46.1003921;16.84201908;
61.51341452;13.93793255;46.10039691;16.84914368;
61.51384422;13.94096325;46.10048324;16.85262015;
61.51456713;13.94466891;46.10049567;16.85439619;
61.51801854;13.94578413;46.10138445;16.85789898;
61.5180505;13.94699189;46.10147732;16.86307737;
61.51954328;13.94936754;46.10408308;16.86439653;
61.51965874;13.96603432;46.10408631;16.86604419;
61.52394452;13.96706752;46.1053735;16.86925494;
61.52418969;13.96846022;46.10540371;16.87376433;
61.52842275;13.96930576;46.10541153;16.87968388;
61.53120703;13.97118314;46.10541342;16.88074625;
61.53126857;13.97661251;46.10546929;16.88098081;
61.53265175;14.01107363;46.11987069;16.88133959;
61.53462003;14.01194769;46.11996349;16.88216783;
61.53859926;14.01337461;46.16945852;16.88248587;
61.53947348;14.01737236;46.18289853;16.88339998;
61.54005188;14.01978597;46.18292906;16.88352842;
61.54278889;14.02004057;46.18294742;16.88493583;
61.5464371;14.02212035;46.18301193;16.88780326;
61.60693072;14.02651611;46.18550971;16.88831482;
61.63109371;14.02752567;46.19832982;16.88987146;
61.63111338;14.02754454;46.19858441;16.89082674;
61.63111694;14.03024672;46.19886693;16.89211998;
61.63113113;14.03031171;46.20210776;16.892234;
61.63215446;14.03043828;46.20210965;16.89747088;
61.65280931;14.03063088;46.20885162;16.89808352;
61.69699932;14.03227526;46.20885401;16.89939703;
61.76743854;14.03437969;46.59496682;16.89993736;
61.94880397;14.03467316;46.59497249;16.90313885;
62.00618785;14.03681455;46.65603851;16.90391607;
62.02503798;14.03813578;46.65605113;16.90644214;
62.03130863;14.03853243;46.65608609;16.90818342;
62.0361313;14.03871722;46.6561022;16.91037786;
62.06109463;14.04063587;46.65617166;16.91055155;
62.06901167;14.04122661;46.65622464;16.91106989;
62.17138278;14.04244741;46.66489103;16.91157768;
62.25033218;14.04267362;46.66491499;16.91225661;
62.25348732;14.04376688;46.79107119;16.91479745;
62.336111;14.04484567;46.93913106;16.9164158;
62.4010714;14.04485125;46.95830477;16.91959304;
62.42793672;14.04498352;46.95862719;16.92021963;
62.48559763;14.04529061;46.95862908;16.92395522;
62.92337558;14.04556884;46.95872412;16.92802822;
62.95909917;14.0457473;46.95872981;16.93167676;
62.96153191;14.0466026;46.9587945;16.93353349;
63.14970168;14.04662741;46.99348285;16.93362927;
63.36516337;14.04676389;47.02051236;16.93378699;
63.49951739;14.04773673;47.02051475;16.93633002;
63.60053024;14.04829131;47.03353745;16.93699998;
63.62634389;14.04869349;47.033544;16.93852699;
63.62667812;14.0491759;47.0395067;16.93915362;
63.77217209;14.04965046;47.05716312;16.93928946;
63.81560038;14.05060307;47.08027816;16.9415441;
63.85745523;14.05123331;47.08301715;16.94222943;
63.92353923;14.05292791;47.10392194;16.94298464;
63.98939883;14.05314225;47.24888967;16.94439798;
64.02610466;14.05427858;47.26155168;16.94496483;
64.03347656;14.05441554;47.32189267;16.94539014;
64.0770172;14.05525824;47.32753344;16.94542508;
64.1045553;14.05654741;47.43891004;16.94703644;
64.16560732;14.05671584;47.43998398;16.95246239;
64.19320176;14.05672623;47.4406306;16.95565457;
64.19489032;14.05721717;47.46140666;16.95654756;
64.19515588;14.05749297;47.46140943;16.96509436;
64.19575446;14.0574941;47.46144546;16.96886093;
64.19581731;14.05782433;47.46162171;16.96908153;
64.23863636;14.05821885;47.46178577;16.97312253;
64.31254817;14.05992893;47.53331638;16.97317594;
64.33671094;14.06363963;47.5333252;16.97349613;
64.58941355;14.06424804;47.53334043;16.97408439;
64.70146744;14.0650175;47.53334972;16.97445294;
64.70741887;14.06616263;47.53399027;16.9756792;
64.76790479;14.06684147;47.53400429;16.97686695;
64.76954002;14.06685511;47.53400985;16.97811746;
64.80020905;14.06924131;47.53403749;16.97946358;
64.80342105;14.07111013;47.53405376;16.97997211;
64.84180023;14.07115865;47.53416363;16.98069632;
64.84340512;14.07397443;47.54162134;16.98176143;
64.84349698;14.07401798;47.77468978;16.98319695;
64.84879201;14.0758209;47.79793162;16.98470218;
64.85542453;14.0762388;47.83092025;16.98477925;
64.85546959;14.07968972;47.83354518;16.98598553;
64.85549659;14.07990181;47.83384623;16.98789559;
64.86926364;14.08197306;47.83898321;16.98808205;
64.88788156;14.08326328;47.94347245;16.98827171;
64.90500748;14.0840962;47.94384854;16.98926632;
64.90508419;14.09365602;47.94414858;16.9947537;
64.91095199;14.10667502;47.94491848;16.99969139;
64.91101906;14.10869564;47.94492861;17.00069811;
64.91105642;14.1132572;47.94640571;17.00862566;
64.91108383;14.11413946;47.94640893;17.01049898;
64.91114573;14.11696884;47.94642546;17.02173652;
64.9292947;14.12166846;47.94643186;17.02321602;
64.92931481;14.12187838;47.94644978;17.02681386;
64.94706662;14.12388822;47.94646268;17.03136461;
64.94792024;14.12900657;47.94803872;17.03442836;
64.950526;14.13015448;47.94804696;17.04017877;
64.95082485;14.13269471;47.95167255;17.04092591;
64.95211204;14.1342252;47.95177462;17.04189475;
64.9559341;14.14542219;47.98011165;17.0498777;
64.98065529;14.14673784;47.98355563;17.0579117;
65.00018852;14.15158233;47.99305444;17.05819313;
65.00022702;14.15280818;47.99307265;17.06194124;
65.00653335;14.1535184;48.00160732;17.06299497;
65.02213987;14.15397946;48.00285578;17.0631845;
65.0402686;14.15437278;48.00286137;17.06726046;
65.0569593;14.15447507;48.00289686;17.06890473;
65.05855951;14.15474052;48.00794903;17.0731261;
65.06433725;14.15876265;48.00797182;17.07492022;
65.06498902;14.15920224;48.00797658;17.07576875;
65.08612262;14.16009383;48.0081351;17.07680144;
65.08615158;14.16584633;48.0296241;17.07819761;
65.1804527;14.16818855;48.02973874;17.07985996;
65.20158869;14.17501994;48.02998014;17.08275019;
65.20334328;14.17556381;48.02998365;17.08430001;
65.28538693;14.17572532;48.29686605;17.08556272;
65.36803475;14.17713621;48.33724074;17.08960373;
65.38366169;14.17789635;48.42487301;17.08972439;
65.4123146;14.1779697;48.42488985;17.09144793;
65.45912606;14.17998363;48.4249058;17.09468922;
65.45967428;14.17998861;48.43849064;17.09476663;
65.55327169;14.18009752;48.43849193;17.0971861;
65.76149951;14.1801752;48.45968462;17.09945713;
66.00488586;14.18026243;48.4598091;17.10016217;
66.04683492;14.18228212;48.48003858;17.10072133;
66.51700791;14.18308784;48.48004484;17.10156604;
66.55126081;14.1840022;48.48004721;17.10180526;
66.62454837;14.18403666;48.4802766;17.10260033;
66.66349382;14.18448137;48.48111905;17.10405979;
66.94144315;14.18572772;48.48135908;17.10538668;
66.95673631;14.18650294;48.53443044;17.1082473;
66.98525653;14.18686718;48.53461486;17.10962412;
67.03091542;14.1871964;48.74850011;17.11067022;
67.06128604;14.18794291;48.74850173;17.11594764;
67.14645541;14.18879971;48.76854249;17.1170379;
67.24656919;14.19023214;48.84177144;17.11734238;
67.26123777;14.19051531;48.85472096;17.11763881;
67.26195776;14.19094522;48.85473392;17.11897208;
67.26278683;14.19113778;48.85474104;17.11983957;
67.28308956;14.1911963;48.87619694;17.1204056;
67.4077073;14.19123259;49.18697852;17.12101963;
67.56905281;14.19174624;49.45476344;17.12151572;
67.66219591;14.19275071;49.4561812;17.12189643;
67.69348177;14.19280964;49.47386487;17.12436219;
67.73846365;14.19335697;49.49826641;17.12498441;
67.82596126;14.19373588;50.01182305;17.12541029;
67.86545727;14.19377813;50.01214123;17.12843866;
67.87653268;14.1942336;50.01279195;17.12930282;
67.87801371;14.19471848;50.01443935;17.12985281;
67.92638631;14.19508814;50.01514188;17.13208168;
67.94812025;14.19533854;50.0164466;17.13352313;
67.98234708;14.1965399;50.1252341;17.13629512;
67.98498501;14.19748621;50.12524109;17.13670938;
68.09636161;14.19939591;50.12524961;17.13806668;
68.19352449;14.19944564;50.13152987;17.13882014;
68.19766288;14.20062602;50.13784582;17.13907489;
68.31534013;14.200761;50.20123536;17.14015438;
68.31820038;14.20122187;50.20123698;17.14451436;
68.37814092;14.20122714;50.20124227;17.14634991;
68.38490249;14.20236273;50.20164949;17.15352319;
68.38542991;14.20339515;50.20165372;17.15544534;
68.40528743;14.20621494;50.20264891;17.15572082;
68.41686915;14.20668944;50.20474;17.16043814;
68.41882093;14.20765058;50.26046826;17.16199651;
68.4415927;14.20772104;50.26048584;17.16389042;
68.44675808;14.20893677;50.26565568;17.16747082;
68.45452872;14.21021298;50.26893057;17.16788695;
68.4665503;14.21244639;50.27067736;17.16811853;
68.47154839;14.21451196;50.27112643;17.17038229;
68.47164428;14.22021792;50.2724704;17.1741516;
68.47963494;14.2238201;50.4032057;17.17592693;
